"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1498337,"September 5, 2019",California,Visalia,"W Sweet Ct",1,0,N/A
1496835,"September 4, 2019",Connecticut,Danbury,"17 Silversmith Dr",1,0,N/A
1497036,"September 4, 2019",Tennessee,Memphis,"2745 Airways Blvd",1,1,N/A
1494737,"September 2, 2019",California,Oakland,"2100 block of East 22nd St",1,0,N/A
1494294,"September 1, 2019",Louisiana,Shreveport,"326 E Stoner Ave",1,0,N/A
1494530,"September 1, 2019",Mississippi,Carriere,"11101 Preacher Powell Rd",1,0,N/A
1495103,"September 1, 2019",Alabama,Geneva,"E Latimer Ave",1,0,N/A
1494302,"September 1, 2019",Louisiana,Lafayette,"100 block of S June Dr",1,0,N/A
1498326,"August 31, 2019",Illinois,Galesburg,"Bateman St",1,0,N/A
1491718,"August 29, 2019",Michigan,Detroit,"1781 S Fort St",1,1,N/A
1490546,"August 28, 2019",Virginia,Petersburg,"100 block of Lieutenants Run Dr",1,0,N/A
1489985,"August 27, 2019",Illinois,Dolton,"1203 E 142nd St",1,0,N/A
1490936,"August 27, 2019",Louisiana,Marrero,"6100 block of Adam Dr",1,0,N/A
1488879,"August 26, 2019",Pennsylvania,Gordon,"604 Hobart St",1,0,N/A
1488638,"August 26, 2019",Pennsylvania,Gordon,"604 Hobart St",1,0,N/A
1490607,"August 25, 2019",Alabama,Huntsville,"Rime Village Dr",1,0,N/A
1487550,"August 24, 2019",Florida,"Daytona Beach","212 S Keech St",1,0,N/A
1486568,"August 23, 2019",Alabama,"Birmingham (Tarrant)","1135 Pinson Valley Pkwy",1,0,N/A
1486759,"August 23, 2019",Idaho,Boise,"900 block of Belmont St",1,0,N/A
1486893,"August 23, 2019",Florida,Tallahassee,"1700 Joe Louis St",1,0,N/A
1485322,"August 21, 2019",Illinois,Dolton,"14900 block of Oak St",1,0,N/A
1483899,"August 20, 2019",Pennsylvania,York,"258 E Philadelphia St",1,0,N/A
1482238,"August 18, 2019",Florida,"Miami (Cutler Bay)","19820 Dothan Rd",1,0,N/A
1481936,"August 17, 2019",California,Poway,"13409 Midland Rd",1,0,N/A
1482469,"August 17, 2019",Oklahoma,Clinton,"14th St and Dunn Ave",1,0,N/A
1481679,"August 17, 2019",Kansas,Topeka,"2229 SE Ohio Ave",1,0,N/A
1482423,"August 17, 2019",Ohio,Cincinnati,"900 block of Dana Ave",1,0,N/A
1481968,"August 16, 2019",Texas,"Fort Worth","4245 Wilbarger St",1,0,N/A
1481415,"August 16, 2019",Alabama,Montgomery,"Coronet Drive",1,0,N/A
1479992,"August 14, 2019","West Virginia",Nitro,"1324 Main Ave",1,0,N/A
1481097,"August 14, 2019",Arizona,Phoenix,"39th Avenue and Van Buren Street",1,0,N/A
1479182,"August 14, 2019",Texas,Dallas,"3535 Munger Ave",1,0,N/A
1480024,"August 14, 2019",Utah,"Saint George (St George)","252 N 2700 East",1,0,N/A
1485063,"August 12, 2019",Nevada,"Las Vegas","5000 block of Duneville St",1,0,N/A
1477032,"August 11, 2019",Michigan,Lansing,"Leslie St and Walsh St",1,0,N/A
1476537,"August 11, 2019",Ohio,Cincinnati,"2100 block of Queen City Ave",1,1,N/A
1475708,"August 10, 2019",Ohio,Fairfield,"5800 block of Sigmon Way",1,0,N/A
1473393,"August 8, 2019",Kansas,Olathe,"12500 S Constance St",1,0,N/A
1474852,"August 8, 2019",Illinois,Bensenville,"200 block of George St",1,0,N/A
1473306,"August 6, 2019","New York",Bronx,"Sheridan Ave",1,0,N/A
1470479,"August 5, 2019",Alabama,Tuscaloosa,"301 Helen Keller Blvd",1,2,N/A
1469267,"August 4, 2019",Louisiana,Monroe,"800 S 7th St",1,0,N/A
1465898,"August 2, 2019",Virginia,"Colonial Heights","100 block of Bruce Ave",1,0,N/A
1465473,"August 1, 2019",Texas,Arlington,"Cantor Dr and N Collins St",1,0,N/A
1465536,"August 1, 2019",Montana,Toston,"Crow Creek Rd",1,0,N/A
1466528,"August 1, 2019",Arkansas,"Little Rock","8900 block of Merrivale Dr",1,0,N/A
1464941,"July 30, 2019",Arizona,Tucson,"4700 block of Linden Street",1,0,N/A
1462854,"July 30, 2019",Arizona,Tucson,"4700 block of E Linden St",1,0,N/A
1462610,"July 29, 2019",Pennsylvania,Columbia,"102 N 3rd St",1,0,N/A
1461110,"July 28, 2019",Illinois,Chicago,"9600 block of S Escanaba Ave",1,0,N/A
1462286,"July 27, 2019",Alaska,"Saint Marys",N/A,1,0,N/A
1459239,"July 26, 2019",Illinois,Aurora,"400 block of E Benton St",1,0,N/A
1460198,"July 26, 2019",Texas,Jasper,"1100 block of Co Rd 356",1,0,N/A
1457269,"July 25, 2019","New Jersey","Atlantic City","102 S Massachusetts Ave",1,0,N/A
1457258,"July 24, 2019",Texas,"San Antonio","10362 Sahara Dr",1,0,N/A
1456902,"July 24, 2019",Texas,"San Antonio","1600 block of Romero St",1,0,N/A
1457108,"July 24, 2019",Ohio,Harrison,"10000 block of Winding Way Dr",1,0,N/A
1455368,"July 22, 2019",Georgia,Athens,"110 Carriage Ct",1,0,N/A
1453968,"July 21, 2019",Louisiana,Winnsboro,"Smith St and Blanson St",1,0,N/A
1453856,"July 21, 2019",Virginia,Petersburg,"100 block of Culpepper Ave",1,1,N/A
1453343,"July 21, 2019",Maryland,Woodbine,"14000 block of Carriage Mill Rd",1,0,N/A
1455113,"July 21, 2019",Mississippi,Woodland,"Co Rd 83",1,0,N/A
1453186,"July 20, 2019",Missouri,"Saint Louis","10000 block of Toelle Ln",1,0,N/A
1453388,"July 20, 2019",Texas,Houston,"Walnut Brook Ct",1,0,N/A
1453316,"July 20, 2019",Mississippi,Columbus,"2535 Main St",1,0,N/A
1455031,"July 19, 2019",Oklahoma,"Oklahoma City","9700 Skylark Rd",1,0,N/A
1453955,"July 18, 2019",Texas,"Livingston (Segno)",N/A,1,0,N/A
1450581,"July 17, 2019",Illinois,Shelbina,"200 block of W Beech St",1,0,N/A
1449886,"July 17, 2019",Texas,Channelview,"16300 block of Pecan St",2,0,N/A
1450859,"July 17, 2019",Missouri,Shelbina,"200 block of W Beech St",1,0,N/A
1447821,"July 14, 2019",Colorado,Aurora,"Newark St and E 13th Ave",1,0,N/A
1447491,"July 14, 2019",Arizona,Chandler,"Chandler Blvd and Price Rd",1,0,N/A
1446409,"July 12, 2019",Texas,Spring,"7303 Spring Cypress Rd",1,0,N/A
1446499,"July 11, 2019",Michigan,Ypsilanti,"600 block of Desoto Ave",1,0,N/A
1442417,"July 8, 2019",California,"San Francisco","24th St and Capp St",1,0,N/A
1441469,"July 7, 2019",Indiana,"East Chicago","5000 block of Northcote Ave",1,1,N/A
1442733,"July 6, 2019",Montana,Helena,"98 W Custer Ave",1,0,N/A
1440596,"July 6, 2019",Utah,Payson,"FR 021",2,0,N/A
1444493,"July 6, 2019",Indiana,Kendallville,"1900 block of Aspen Cove",1,0,N/A
1439323,"July 2, 2019",Arizona,Phoenix,N/A,1,0,N/A
1437995,"July 2, 2019",Washington,"Federal Way","4519 SW 321st St",1,0,N/A
1437834,"June 30, 2019",Arizona,Paulden,"Forest Service 573 Rd and AZ 89",1,0,N/A
1437037,"June 30, 2019",Louisiana,Lafayette,"100 block of Northern Ave",1,0,N/A
1434639,"June 28, 2019",Louisiana,Shreveport,"3800 block of Elmer Ln",1,0,N/A
1436602,"June 28, 2019","West Virginia",Junior,"Island Rd",1,0,N/A
1437559,"June 28, 2019",Mississippi,Ellisville,N/A,1,0,N/A
1433166,"June 26, 2019",Kentucky,Kimper,"550 Long Fork Rd",1,0,N/A
1430164,"June 24, 2019",Tennessee,Memphis,"3670 Pershing Park Dr",1,0,N/A
1431541,"June 24, 2019",California,"San Bernardino","933 E Central Ave",1,0,N/A
1429406,"June 23, 2019",Mississippi,Jackson,"Ginger Dr",1,0,N/A
1428280,"June 21, 2019",Texas,Katy,"28200 block of S Firethorne Rd",1,0,N/A
1427218,"June 20, 2019","South Carolina",Greenville,"Dronfield Dr",1,0,N/A
1427181,"June 19, 2019",Indiana,"South Bend","100 block of Woodhill Ln",1,0,N/A
1426296,"June 19, 2019",Oregon,Portland,"NE Sandy Blvd and Prescott St",1,0,N/A
1429770,"June 18, 2019",Wisconsin,Milwaukee,"N 45th St and W Concordia Ave",1,0,N/A
1424395,"June 17, 2019",Wisconsin,Kenosha,"2000 block of 60th St",1,0,N/A
1423526,"June 16, 2019",Alabama,Birmingham,"2800 block of Thyer Cir",1,2,N/A
1424925,"June 16, 2019",Texas,"San Angelo","2400 block of Junius St",1,0,N/A
1421241,"June 12, 2019",Georgia,Gray,N/A,1,0,N/A
1419559,"June 11, 2019",Kentucky,"Rocky Hill",N/A,1,0,N/A
1419834,"June 10, 2019",Mississippi,"Horn Lake","Conrail Cir",1,1,N/A
1419431,"June 10, 2019","South Carolina","North Charleston","2800 block of Ranger Drive",1,0,N/A
1418975,"June 9, 2019",Alabama,Tuscaloosa,"Skyland Blvd and McFarland Blvd",1,0,N/A
1418818,"June 9, 2019",Idaho,Montpelier,"US Hwy 30",1,0,N/A
1418384,"June 8, 2019","North Carolina",Kannapolis,"2461 Wonder Dr",1,0,N/A
1417620,"June 7, 2019","West Virginia",Lewisburg,"Feamster Rd",1,0,N/A
1416972,"June 7, 2019",Arizona,"Tucson (Tuscon)","8000 block of N Country Home Lane",1,0,N/A
1417080,"June 7, 2019",Texas,Lubbock,"1600 block of 58th St",1,0,N/A
1418578,"June 7, 2019",Wisconsin,Wausau,"328 N Second Ave",1,0,N/A
1415323,"June 6, 2019",Ohio,Columbus,"40 block of W Welch Ave",1,1,N/A
1419903,"June 3, 2019",Texas,Inez,"Co Rd 325",1,0,N/A
1413663,"June 2, 2019",Oklahoma,Byars,"110th St and Sandy Ave",1,0,N/A
1413510,"June 2, 2019",Tennessee,Greeneville,"E Stagecoach Rd",1,0,N/A
1412302,"June 1, 2019",Maryland,"Ellicott City","4261 Montgomery Rd",1,0,N/A
1410916,"May 31, 2019",Oklahoma,Edmond,"Fretz Ave and W Danforth Rd",1,0,N/A
1409965,"May 30, 2019","South Carolina",Sumter,"500 block of S Lafayette Dr",1,0,N/A
1410011,"May 30, 2019",Mississippi,Pearl,"Ridgecrest Dr",1,0,N/A
1408146,"May 28, 2019",Mississippi,Laurel,"Houston Rd",1,0,N/A
1407338,"May 27, 2019",Florida,Tallahassee,"1325 W Tharpe St",1,0,N/A
1408646,"May 27, 2019",Arizona,Phoenix,"27th Ave and Southern Ave",1,0,N/A
1406147,"May 27, 2019",Florida,Pensacola,"2369 N Palafox St",1,1,N/A
1406974,"May 27, 2019",Georgia,Savannah,"7202 White Bluff Rd",1,0,N/A
1455974,"May 26, 2019",Alabama,Talladega,"500 Sloan Ave W",1,0,N/A
1406563,"May 26, 2019",Arizona,Tucson,"7300 block of E Marigold Cir",1,0,N/A
1405954,"May 26, 2019",Virginia,Richmond,"2813 Bainbridge St",1,2,N/A
1410272,"May 26, 2019",Florida,Valrico,"1035 Grand Canyon Dr",1,0,N/A
1412206,"May 26, 2019",Washington,Toppenish,"800 block of Washington Ave",1,0,N/A
1404771,"May 25, 2019",Tennessee,Memphis,"2900 block of Clearbrook St",1,0,N/A
1405012,"May 25, 2019",Louisiana,"Baton Rouge","3766 Lanier Dr",1,0,N/A
1402529,"May 21, 2019",Ohio,"Belle Valley","Outpost Rd",1,0,N/A
1399436,"May 19, 2019","South Carolina",Greenville,"5 Young St",1,0,N/A
1398159,"May 17, 2019",Missouri,"Kansas City","11300 block of Calico Dr",1,0,N/A
1398153,"May 17, 2019",Arkansas,"Little Rock","2123 Labette Manor",1,0,N/A
1398927,"May 16, 2019",Oklahoma,Calera,"1193 Sterret Rd",1,0,N/A
1395723,"May 15, 2019",Ohio,Toledo,"1100 block of Westgate Rd",1,0,N/A
1395374,"May 14, 2019",Missouri,"Kansas City","5000 N Oak Trafficway",1,0,N/A
1400050,"May 13, 2019",Illinois,Chicago,"3100 block of S Pulaski Rd",1,0,N/A
1393281,"May 12, 2019",California,Fresno,"1800 block of E Jensen Ave",1,0,N/A
1393162,"May 12, 2019",Ohio,Toledo,"1121 Joyce Lane",1,0,N/A
1392942,"May 12, 2019",Montana,Billings,"12 Stella St",1,0,N/A
1392351,"May 11, 2019",Tennessee,Antioch,"3800 block of Swan Ridge Dr",1,0,N/A
1394434,"May 11, 2019",Texas,Victoria,"700 block of Salem Rd",1,0,N/A
1395097,"May 11, 2019",Tennessee,Jackson,"164 Allen Ave",1,0,N/A
1392677,"May 11, 2019",Idaho,"Idaho Falls",US-20,1,0,N/A
1390919,"May 9, 2019",Arizona,Phoenix,"Northern Ave and 12th St",1,0,N/A
1390793,"May 8, 2019",Florida,Riverview,"8900 block of Riverlachen Way",1,0,N/A
1387642,"May 5, 2019",Wisconsin,Milwaukee,"3100 block of N 47th St",1,0,N/A
1387168,"May 4, 2019",Illinois,Centralia,"100 block of S Pine St",1,0,N/A
1388834,"May 3, 2019",Georgia,Covington,"Kristen Pl",1,0,N/A
1385486,"May 2, 2019",Texas,Lufkin,N/A,1,0,N/A
1384330,"April 29, 2019",Arizona,Yuma,"4760 S US Hwy 95",1,0,N/A
1381613,"April 27, 2019",Massachusetts,"Great Barrington","Monument Valley Rd",1,0,N/A
1377938,"April 21, 2019","New York",Bronx,"Mosholu Pkwy",1,0,N/A
1376917,"April 20, 2019",Ohio,Cleveland,"14210 Rexwood Ave",1,0,N/A
1377378,"April 20, 2019",Mississippi,Natchez,"201-A Morgantown Rd",1,0,N/A
1376919,"April 19, 2019",Michigan,Stevensville,N/A,1,0,N/A
1372960,"April 15, 2019",Tennessee,Etowah,"Co Rd 609",1,0,N/A
1370948,"April 14, 2019",Missouri,"Saint Louis","1700 block of Parktree Ln",1,0,N/A
1371035,"April 14, 2019","New York",Syracuse,"Village Dr",1,0,N/A
1372315,"April 13, 2019","New York",Yonkers,"358 Nepperhan Ave",1,0,N/A
1370591,"April 13, 2019","North Carolina","Rocky Mount","7200 block of Summerlea Place",1,0,N/A
1370974,"April 13, 2019",Kentucky,Lawrenceburg,"1020 Country Estates",1,0,N/A
1371988,"April 13, 2019",Texas,"Colorado City","300 block of W 6th St",1,0,N/A
1370249,"April 13, 2019",Alabama,"Birmingham (Vestavia Hills)","500 Old Town Rd",1,1,N/A
1370281,"April 13, 2019",Alabama,Montgomery,"4000 block of Amesbury Dr",1,0,N/A
1370287,"April 12, 2019",Texas,"Fort Worth","2200 Warfield Ave",1,0,N/A
1366615,"April 8, 2019",Georgia,Dallas,"158 Laurelcrest Ln",1,0,N/A
1368008,"April 7, 2019",Mississippi,Indianola,"200 block of W Augusta St",1,0,N/A
1365495,"April 7, 2019",Maryland,"Fort Washington","13000 block of Buchanan Dr",1,0,N/A
1364591,"April 5, 2019",Alabama,Birmingham,"9637 Westfield Rd",1,0,N/A
1363434,"April 4, 2019",Mississippi,Tunica,"Nellie Johnson Dr",1,0,N/A
1362942,"April 3, 2019",Virginia,"Richmond (North Chesterfield)","200 block of Reams Ct",1,0,N/A
1364291,"April 3, 2019",Indiana,Gary,"4100 block of Broadway",1,0,N/A
1362434,"April 2, 2019","New Mexico",Albuquerque,"Celestial Ave NW",1,0,N/A
1360750,"March 31, 2019",Texas,Belton,"201 Rabern Ct",1,0,N/A
1359562,"March 30, 2019",Georgia,Norcross,"Wynhall Dr",1,0,N/A
1360810,"March 30, 2019",Kansas,Concordia,"120th Rd and River Bottom Rd",1,0,N/A
1354947,"March 25, 2019","New York",Buffalo,"Hoyt St",1,0,N/A
1354713,"March 24, 2019",Iowa,Montrose,"2308 280th St",1,0,N/A
1383237,"March 24, 2019",Utah,"Salt Lake City",N/A,1,0,N/A
1352829,"March 22, 2019",Arkansas,Springdale,"Singletree Ave",1,0,N/A
1354026,"March 22, 2019","North Carolina",Fayetteville,"3100 Cricket Rd",1,0,N/A
1353439,"March 22, 2019",Arizona,Phoenix,"4700 block of West Mitchell Dr",1,0,N/A
1352207,"March 20, 2019",Ohio,Mansfield,"1600 block of Frontier Trail",1,0,N/A
1356292,"March 20, 2019",Mississippi,Picayune,"601 Richard St",1,0,N/A
1351519,"March 19, 2019",Texas,"Tomball (The Woodlands)","1600 block of Sawdust Rd",1,0,N/A
1349563,"March 18, 2019",Utah,"Salt Lake City (Kearns)","5007 W 5400 South",1,0,N/A
1350746,"March 18, 2019",Texas,Spring,"25811 Elmley Place",1,0,N/A
1348185,"March 16, 2019",Florida,"Miami Gardens","21200 block of NW 27th Ct",1,0,N/A
1348026,"March 15, 2019",Tennessee,Nashville,"17th Ave N and Hayes St",1,0,N/A
1347878,"March 14, 2019",Mississippi,Greenville,"247 Crescent St",1,0,N/A
1346113,"March 13, 2019",Texas,Houston,"12929 Northwest Fwy",1,0,N/A
1345043,"March 11, 2019",Virginia,Evington,"152 Benchmark Dr",1,0,N/A
1343682,"March 9, 2019",Michigan,Detroit,"19000 block of Biltmore St",1,0,N/A
1343015,"March 9, 2019",Louisiana,"New Orleans","6500 block of Dwyer Rd",1,0,N/A
1343223,"March 9, 2019","New Jersey",Barnegat,"91 Gunning River Rd",1,0,N/A
1343205,"March 9, 2019",Illinois,Chicago,"7300 block of S Aberdeen St",1,0,N/A
1347871,"March 9, 2019",Mississippi,Greenwood,"200 block of N Stone Ave",1,0,N/A
1342924,"March 8, 2019",Georgia,Douglasville,"Legend Creek Way",1,0,N/A
1341626,"March 7, 2019","West Virginia",Huntington,"6200 block of Wentz Hollow Rd",1,0,N/A
1340335,"March 5, 2019",Texas,Midland,"3306 Eagle Cove",1,0,N/A
1340440,"March 4, 2019",Missouri,"Saint Louis","8300 block of Flora Ave",1,0,N/A
1334155,"February 24, 2019",Ohio,Niles,"5836 US-422",1,0,N/A
1333774,"February 23, 2019","South Carolina","North Charleston","2800 block of O'Brien St",1,0,N/A
1331403,"February 20, 2019","South Carolina",Spartanburg,N/A,1,0,N/A
1331529,"February 19, 2019",Oregon,Unity,N/A,1,0,N/A
1329984,"February 18, 2019",Indiana,Richmond,"2115 Grand Blvd",1,0,N/A
1329406,"February 17, 2019",Iowa,Davenport,"2426 N Michigan Ave",1,0,N/A
1326968,"February 13, 2019",Louisiana,Marrero,"2000 block of Rue Racine",1,0,N/A
1323311,"February 9, 2019",Texas,Houston,"5707 W Airport Blvd",1,0,N/A
1323697,"February 9, 2019",Mississippi,Saucier,"Riceville Rd and McHenry Rd",2,0,N/A
1323453,"February 9, 2019",Alabama,Troy,"Co Rd 7741 and Needmore Rd",1,0,N/A
1322043,"February 7, 2019","South Carolina",Greer,"Bent Creek Dr",1,0,N/A
1320361,"February 5, 2019",Texas,"Fort Worth","5370 Blue Mound Rd",1,0,N/A
1320271,"February 5, 2019",Utah,"Salt Lake City (West Valley City)","1347 W 2320 South",1,0,N/A
1321354,"February 5, 2019",Georgia,Waleska,"Moores Mill Ln",1,0,N/A
1318461,"February 3, 2019",Georgia,Harlem,"1407 Country Woods Ln",1,0,N/A
1318649,"February 3, 2019",California,Firebaugh,"600 block of N. Fairfax Ave",1,0,N/A
1322220,"February 1, 2019","New York","Putnam Valley","56 Ridge Avenue",1,0,N/A
1314249,"January 27, 2019",Iowa,Lincoln,"160th Ave and Co Hwy B53",1,0,N/A
1313441,"January 27, 2019",Texas,Spring,"23100 block of Kimberly Glen Lane",1,0,N/A
1309738,"January 24, 2019",Missouri,"Saint Louis","700 block of Dover Pl",1,0,N/A
1309745,"January 22, 2019",Ohio,Alliance,N/A,1,0,N/A
1308070,"January 22, 2019","New York",Syracuse,"921 Ballantyne Rd",1,0,N/A
1308482,"January 22, 2019",Texas,Houston,"16900 block of Jenikay Ln",1,0,N/A
1308241,"January 21, 2019",Virginia,"Hanover (Mangohick)","100 block of Robin Ln",1,0,N/A
1307368,"January 21, 2019",Kansas,Wichita,"2201 E MacArthur Rd",1,0,N/A
1306428,"January 20, 2019",Michigan,"Houghton Lake",N/A,1,0,N/A
1306011,"January 19, 2019",Texas,Houston,"11600 Vinedale Dr",1,0,N/A
1308718,"January 19, 2019",Texas,Temple,"4700 block of Midway Dr",2,0,N/A
1306395,"January 19, 2019",Florida,Jacksonville,"6000 block of Toyota Dr",1,0,N/A
1306941,"January 19, 2019","South Carolina",Allendale,"200 block of Bing St",1,0,N/A
1305643,"January 19, 2019",Texas,Houston,"2107 Linden Creek Ln",1,0,N/A
1304982,"January 18, 2019",Alabama,"Bay Minette","Anderson Blvd",1,0,N/A
1304673,"January 17, 2019","South Carolina",Chesnee,"Bill Lattimore Rd",1,0,N/A
1305283,"January 17, 2019",Illinois,Romeoville,"Weber Rd and Airport Rd",1,0,N/A
1303798,"January 16, 2019",Mississippi,Florence,"600 block of White Rd",1,0,N/A
1314478,"January 16, 2019",Pennsylvania,Levittown,"Indigo Rd",1,0,N/A
1305697,"January 16, 2019",Georgia,Atlanta,"200 Block of Springside Dr SE",1,0,N/A
1305254,"January 16, 2019","North Carolina","Granite Falls","112 Falls Ave",1,0,N/A
1302992,"January 16, 2019",Texas,Houston,"4000 W 34th St",1,0,N/A
1300600,"January 14, 2019",Florida,"Altamonte Springs","Lake Mobile Dr",1,0,N/A
1301688,"January 13, 2019",Alabama,Orrville,N/A,1,0,N/A
1299432,"January 12, 2019",Oregon,Bend,"825 NE Watt Way",1,0,N/A
1299668,"January 12, 2019",Louisiana,"New Orleans","6780 Bundy Rd",1,0,N/A
1297524,"January 10, 2019",Tennessee,Madison,"201 E Palestine Ave",1,0,N/A
1296573,"January 8, 2019",Virginia,Bedford,"Wycliffe St",1,0,N/A
1295963,"January 7, 2019",Alabama,Toney,"500 block of  Carter Grove Rd",1,0,N/A
1295161,"January 6, 2019",Alabama,Dadeville,"200 block of Centerpoint Rd",1,0,N/A
1356860,"January 6, 2019",California,"San Jose","Thistlewood Court",1,0,N/A
1293992,"January 5, 2019",Oklahoma,Tulsa,"7902 S Sheridan Rd",1,0,N/A
1291882,"January 3, 2019",Kentucky,Henderson,"2200 block of Holloway Lane",1,0,N/A
1292019,"January 3, 2019",Georgia,Augusta,"2000 block of Ellis St",1,0,N/A
1289551,"January 1, 2019","District of Columbia",Washington,"8th St SE and I St SE",1,0,N/A
1289802,"January 1, 2019",Indiana,Gary,"700 block of Kentucky St",1,0,N/A
1289271,"December 31, 2018",Georgia,Lawrenceville,"1874 Riverlanding Cir",2,0,N/A
1289265,"December 30, 2018",Missouri,"Saint Louis","10400 block of Baron Dr",1,0,N/A
1288497,"December 30, 2018",Texas,Dallas,"1207 E Red Bird Ln",1,0,N/A
1299646,"December 30, 2018",California,Nipomo,"800 block of Tannis Place",1,0,N/A
1286304,"December 26, 2018",Mississippi,Goodman,"91 Cedar Grove Dr",1,0,N/A
1286417,"December 26, 2018",Florida,"Lake City","200 block of SE Anastasia St",1,0,N/A
1284928,"December 25, 2018","West Virginia","Montana Mines","Lofty Ln",1,0,N/A
1283079,"December 23, 2018",Florida,"Saint Petersburg","Central Ave and 58th St",1,0,N/A
1282886,"December 22, 2018",Texas,"San Antonio","4615 Gardendale",1,0,N/A
1282603,"December 22, 2018","South Carolina",Gresham,"SC 908",1,0,N/A
1294928,"December 22, 2018",Colorado,"Rocky Ford",N/A,1,0,N/A
1287865,"December 21, 2018",Missouri,Newtown,"20570 MO-139",1,0,N/A
1281105,"December 20, 2018",Tennessee,Memphis,"4300 block of Eastwind St",1,0,N/A
1281382,"December 19, 2018",Missouri,Columbia,"1000 block of Claudell Ln",1,0,N/A
1280326,"December 18, 2018",Pennsylvania,Lehighton,"350 Interchange Rd",1,0,N/A
1278429,"December 16, 2018",Kentucky,"Bowling Green","222 Moonlite Ave",1,0,N/A
1283283,"December 16, 2018","North Carolina","Carthage (Whispering Pines)","1900 block of Airport Rd",1,0,N/A
1280781,"December 15, 2018",Oklahoma,Bartlesville,"1700 block of Country Rd",1,0,N/A
1278409,"December 15, 2018",Texas,Houston,"13000 block of Duncum St",1,0,N/A
1278778,"December 14, 2018",Missouri,Florissant,"13 Holly Ln",1,0,N/A
1277231,"December 14, 2018",Mississippi,Waynesboro,"Mississippi Dr and Robinson St",1,0,N/A
1277643,"December 14, 2018",California,Bakersfield,"4200 block of Kenny St",1,0,N/A
1277170,"December 14, 2018",Michigan,Roseville,"16415 Dort St",1,0,N/A
1277695,"December 14, 2018",Louisiana,Alexandria,"3900 block of Baker St",1,0,N/A
1275012,"December 11, 2018",Illinois,"Round Lake","600 block of W Nippersink Rd",1,0,N/A
1274111,"December 10, 2018",Louisiana,Lafayette,"500 Fisher Rd",1,0,N/A
1273730,"December 10, 2018",Tennessee,Nashville,"449 Cedarcliff Rd",1,1,N/A
1273720,"December 9, 2018",Iowa,Pella,"1519 Hwy G 28",1,0,N/A
1274244,"December 9, 2018","New York",Waverly,"Miller Hollow Rd",1,0,N/A
1273747,"December 9, 2018",Iowa,Otley,N/A,1,0,N/A
1275310,"December 9, 2018",Iowa,Urbandale,"4022 70th St",1,0,N/A
1273048,"December 9, 2018",Oklahoma,Tulsa,"1130 E 23rd St",1,0,N/A
1272272,"December 8, 2018",Pennsylvania,"New Castle","400 block of N Liberty St",1,0,N/A
1275429,"December 8, 2018",Illinois,Danville,"800 block of Warrington Ave",1,0,N/A
1271590,"December 6, 2018",Florida,Hilliard,"17053 Oak Hill Rd",1,0,N/A
1269978,"December 5, 2018",Virginia,Ivor,"Sadler Rd",1,0,N/A
1271151,"December 4, 2018",Texas,Dallas,"1800 block of Bickers St",1,0,N/A
1269471,"December 3, 2018",Illinois,"East Saint Louis","1100 block of N 13th St",1,0,N/A
1333192,"December 3, 2018",Louisiana,Leesville,"12117 Lake Charles Hwy",1,0,N/A
1274252,"December 2, 2018",Minnesota,"Saint Paul","1200 block of Marshall Avenue",1,0,N/A
1267974,"December 1, 2018",Colorado,"Colorado Springs","3600 block of Saguaro Cir",1,0,N/A
1266905,"November 30, 2018",Arkansas,"Little Rock","2119 Fair Park Blvd",1,0,N/A
1267534,"November 30, 2018",Washington,Edmonds,"7400 block of 208th St SW",1,0,N/A
1266173,"November 29, 2018",Indiana,Lebanon,"300 block of N Park St",1,0,N/A
1265736,"November 28, 2018",Ohio,Akron,"262 Grand Ave",1,1,N/A
1263209,"November 25, 2018",Ohio,Ashtabula,"OH 45 and N Bend Rd",1,0,N/A
1264802,"November 24, 2018",Oregon,Harrisburg,N/A,1,0,N/A
1262836,"November 24, 2018","South Carolina",Anderson,"1101 Williamston Rd",1,0,N/A
1262235,"November 24, 2018",Alabama,Tuscaloosa,"900 block of Parkview Dr",1,0,N/A
1260953,"November 22, 2018",Georgia,Savannah,"900 block of E 35th St",1,0,N/A
1261110,"November 21, 2018",Florida,"Homosassa Springs","6000 block of W Wayward Wind Loop",1,0,N/A
1260484,"November 21, 2018",Montana,Billings,"2100 block of Canyon Dr",1,1,N/A
1261090,"November 20, 2018","North Carolina","Mount Olive","348 Slapout Rd",1,0,N/A
1258777,"November 19, 2018",Colorado,Denver,"1200 21st Street",1,4,N/A
1257873,"November 18, 2018","North Carolina","Winston Salem (Winston-salem)","5013 Eltha Dr",1,0,N/A
1258320,"November 18, 2018",Texas,Dallas,"9600 block of Beckleycrest Ave",1,0,N/A
1259582,"November 17, 2018",Arkansas,Lamar,"Cabin Creek Ave",1,0,N/A
1259687,"November 17, 2018",Texas,"Roanoke (Northlake)","1400 block of Tumbleweed Tr",1,0,N/A
1257514,"November 16, 2018",Michigan,"Mass City",N/A,1,0,N/A
1256271,"November 15, 2018",Georgia,Jonesboro,"300 block of Blackhawk Tr",1,0,N/A
1256752,"November 15, 2018",Michigan,Alden,"W Elder Rd and SE Torch Lake Dr",1,0,N/A
1256731,"November 15, 2018","New York",Corinth,"7 Raymond St",1,0,N/A
1255632,"November 14, 2018",Arizona,Phoenix,"1510 S 19th Dr",1,0,N/A
