"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1715055,"June 23, 2020",Illinois,Chicago,"3600 block of S Wood St",0,2,N/A
1714209,"June 23, 2020","South Carolina","New Ellenton","500 block of Richmond Cir SE",0,1,N/A
1714984,"June 23, 2020",Missouri,Florissant,"1700 US-67",0,1,N/A
1715423,"June 22, 2020",Illinois,"Willowbrook (Burr Ridge)","IL-83 and Honeysuckle Rose Ln",0,1,N/A
1712984,"June 22, 2020",Virginia,Richmond,"300 block of Exmore Ct",0,1,N/A
1713197,"June 22, 2020",Virginia,Danville,"1390 Piney Forest Rd",0,1,N/A
1713040,"June 22, 2020",Connecticut,Bridgeport,N/A,0,1,N/A
1715441,"June 22, 2020",Illinois,Rockford,"3600 block of Zermatt Ct",0,1,N/A
1713590,"June 22, 2020",Alabama,Tuscaloosa,"226 49th Ave E",0,1,N/A
1712477,"June 21, 2020",Illinois,Chicago,"6600 block of S Cottage Grove Ave",0,1,N/A
1710693,"June 20, 2020",Michigan,Detroit,"19200 block of Mapleview St",0,2,N/A
1711272,"June 20, 2020",Michigan,Saginaw,"Livingston Dr and Tausend St",1,3,N/A
1710849,"June 20, 2020",Wisconsin,Janesville,"6530 S US-51",0,5,N/A
1711537,"June 20, 2020",Indiana,Indianapolis,"6000 block of E 21st St",0,1,N/A
1710594,"June 20, 2020",Illinois,Chicago,"1000 block of N Lawndale Ave",0,1,N/A
1711372,"June 20, 2020",Illinois,Chicago,"1000 block of N LeClaire Ave",1,2,N/A
1710124,"June 19, 2020",Texas,"San Antonio","7800 block of Ruby Meadow St",0,1,N/A
1714604,"June 19, 2020",Ohio,"Kelleys Island","W Lakeshore Dr",0,1,N/A
1710749,"June 19, 2020",Ohio,Cleveland,"1800 block of Buhrer Ave",0,1,N/A
1716156,"June 19, 2020","New Jersey",Bloomfield,"Arlington Ave and Federal Plaza",0,2,N/A
1716070,"June 19, 2020",California,Turlock,"4100 block of Summerfield Dr",0,1,N/A
1710229,"June 18, 2020",Missouri,"West Plains","1315 Webster Ave",0,1,N/A
1709520,"June 18, 2020",Ohio,Dayton,"Salem Ave",0,1,N/A
1708253,"June 17, 2020",Wisconsin,Milwaukee,"E Burleigh St and N Achilles St",0,1,N/A
1708755,"June 17, 2020",Wisconsin,Madison,"2900 block of Traceway Dr",0,2,N/A
1708581,"June 17, 2020",Missouri,"Saint Louis","Ferry St and N Florissant Ave",0,2,N/A
1708682,"June 17, 2020","North Carolina",Kinston,"231 North Carolina Hwy 58",0,1,N/A
1707776,"June 17, 2020",Florida,"Lehigh Acres","Lemontree Ct",0,1,N/A
1708205,"June 17, 2020",Tennessee,Franklin,"Mack C Hatcher Memorial Pkwy and S Royal Oaks Blvd",0,2,N/A
1706994,"June 16, 2020",Iowa,"Fort Dodge","900 block of 10th Ave SW",2,2,N/A
1708137,"June 16, 2020","North Carolina","Riegelwood (East Arcadia)",N/A,0,1,N/A
1707253,"June 16, 2020",Illinois,Chicago,"7600 block of N Marshfield Ave",1,1,N/A
1707742,"June 16, 2020",Florida,"Patrick Afb (Patrick Air Force Base)","1020 Central Ave",0,1,N/A
1709068,"June 16, 2020",Texas,Shamrock,N/A,0,1,N/A
1707399,"June 15, 2020",Michigan,Detroit,"17700 block of W 8 Mile Rd",1,1,N/A
1705698,"June 15, 2020",Minnesota,"Saint Cloud","1000 block of 10th Ave S",0,2,N/A
1706194,"June 15, 2020","New York","Corona (Queens)","31-62 51st St",0,2,N/A
1707444,"June 15, 2020",Texas,"Copperas Cove","400 block of N 7th St",1,1,N/A
1707892,"June 15, 2020",Ohio,Canton,"2600 Harvard Ave NE",0,1,N/A
1708745,"June 15, 2020",Texas,"Newton (county)",N/A,0,1,N/A
1707306,"June 15, 2020",Florida,Leesburg,"2201 Griffin Rd",0,1,N/A
1707608,"June 15, 2020",Idaho,Nampa,"2600 block of S Stonehedge Dr",0,1,N/A
1706202,"June 14, 2020",Kentucky,Lexington,N/A,0,1,N/A
1705525,"June 14, 2020","North Carolina",Kernersville,"318 Nelson St",0,1,N/A
1705275,"June 14, 2020",Michigan,Detroit,"6400 block of Woodward Ave",0,2,N/A
1706656,"June 14, 2020",Ohio,Columbus,"1441 Parsons Ave",0,1,N/A
1705446,"June 13, 2020",Georgia,Thomson,"A St",0,1,N/A
1705158,"June 13, 2020","New York",Albany,"100 block of 2nd Ave",0,1,N/A
1703906,"June 12, 2020",Tennessee,Chattanooga,"1608 Sunray Dr",0,1,N/A
1704023,"June 12, 2020",Alabama,"Covington (county)",N/A,0,1,N/A
1714655,"June 11, 2020","New York",Harrison,N/A,0,1,N/A
1703229,"June 11, 2020",Illinois,Chicago,"7600 block of S Stewart Ave",0,2,N/A
1702284,"June 11, 2020",Virginia,Richmond,"1300 block of N 5th St",0,1,N/A
1702944,"June 11, 2020",Indiana,Goshen,"300 block of S 10th St",0,3,N/A
1703055,"June 11, 2020",Texas,Houston,"5840 Glenmont Dr",2,4,N/A
1702018,"June 10, 2020",Tennessee,Memphis,"4130 Kirby Pkwy",1,2,N/A
1703731,"June 10, 2020",Texas,"Fort Worth","1400 block of E Allen Ave",0,1,N/A
1702272,"June 10, 2020",Virginia,Richmond,"1700 block of E Broad St",0,1,N/A
1702463,"June 10, 2020",Indiana,"Fort Wayne","7600 block of Cold Springs Blvd",0,1,N/A
1702505,"June 10, 2020",Texas,"El Paso","4000 block of Moonlight Ave",0,1,N/A
1701175,"June 9, 2020",Missouri,"Saint Louis","4000 block of Peck St",0,2,N/A
1701133,"June 9, 2020",Illinois,Rockford,"2900 block of Lapey St",0,1,N/A
1701249,"June 9, 2020","New York",Albany,"2nd St and N Lake Ave",0,2,N/A
1701173,"June 9, 2020",Louisiana,Patterson,"Lincoln St",0,1,N/A
1701089,"June 8, 2020",Mississippi,Laurel,"702 Susie B Ruffin Ave",0,2,N/A
1702243,"June 8, 2020",Alaska,Houston,"Zero Lake Rd",0,1,N/A
1700652,"June 8, 2020",Florida,"Panama City Beach","Front Beach Rd",0,1,N/A
1699685,"June 8, 2020",Texas,"San Antonio","4000 Indian Sunrise",0,1,N/A
1699818,"June 7, 2020","North Carolina",Charlotte,"5712 Leake St",0,1,N/A
1717116,"June 7, 2020",Florida,Okeechobee,"NE 11th St",0,1,N/A
1699426,"June 7, 2020",Ohio,Columbus,"1700 block of Elaine Rd",0,1,N/A
1700209,"June 6, 2020",Utah,Ogden,"2446 N Rulon White Blvd",0,1,N/A
1699527,"June 6, 2020",Utah,"Salt Lake City (Murray)","5669 Commerce Dr",0,1,N/A
1698657,"June 6, 2020","New York",Brooklyn,"E New York Ave and Mother Gaston Blvd",0,1,N/A
1699939,"June 6, 2020",Tennessee,Memphis,"5795 Poplar Ave",0,1,N/A
1698508,"June 6, 2020","North Carolina",Salisbury,"321 Bendix Dr",0,1,N/A
1698219,"June 5, 2020",Iowa,"Sioux City","5600 block of Hayworth Ave",0,1,N/A
1697880,"June 5, 2020","New Mexico","Las Cruces","2200 block of Alameda Blvd",0,1,N/A
1698777,"June 5, 2020",Mississippi,Meridian,"2100 block of 13th Ave",0,1,N/A
1697941,"June 4, 2020",Michigan,"Bay Port",N/A,0,1,N/A
1822814,"June 4, 2020",Wisconsin,Beloit,"1200 block of Randall St",0,1,N/A
1698379,"June 4, 2020",Georgia,Albany,"700 block of Gilbert Ln",0,1,N/A
1697441,"June 4, 2020","New York",Albany,"New Hope Terrace",0,1,N/A
1697757,"June 3, 2020",Colorado,Longmont,"2300 block of Zlaten Dr",0,2,N/A
1695955,"June 3, 2020",Georgia,Atlanta,"112 Courtland St NE",0,1,N/A
1695803,"June 3, 2020","North Carolina",Boone,"1855 Blowing Rock Rd",0,1,N/A
1696613,"June 3, 2020",Illinois,Chicago,"2500 block of W Division Ave",0,1,N/A
1695641,"June 2, 2020",Wisconsin,Milwaukee,"2900 block of N 38th St",0,1,N/A
1697852,"June 2, 2020",Wisconsin,Milwaukee,"5100 block of N Lovers Lane Rd",0,1,N/A
1696083,"June 2, 2020",Illinois,Chicago,"2700 block of West Wabansia Ave",0,3,N/A
1708719,"June 2, 2020","New Mexico",Alamogordo,"800 Block of San Juan Dr",0,1,N/A
1695586,"June 2, 2020",Wisconsin,Racine,"Kewaunee St and Michigan Blvd",0,5,N/A
1696688,"June 2, 2020",Illinois,"East Saint Louis","24th St and Missouri Ave",0,1,N/A
1695729,"June 2, 2020",Arkansas,"Fort Smith","700 N Albert Pike Ave",1,1,N/A
1696430,"June 1, 2020",Wisconsin,Beloit,"900 block of Keeler Ave",0,1,N/A
1694254,"June 1, 2020",Wisconsin,Madison,"S Fairchild St and W Doty St",0,1,N/A
1694860,"June 1, 2020",Illinois,"Crystal Lake","5800 block of Marietta Dr",0,1,N/A
1694923,"June 1, 2020",Illinois,Chicago,"505 E 67th St",0,1,N/A
1695630,"June 1, 2020",California,Riverside,"2600 block of Groveland St",0,2,N/A
1694498,"May 31, 2020",Michigan,Gladwin,"5477 Worthington Ct",0,1,N/A
1694030,"May 31, 2020",Pennsylvania,"Upper Darby","1100 block of Cobbs Creek Pkwy",0,1,N/A
1694026,"May 31, 2020",California,Eureka,"3800 block of H St",0,1,N/A
1692583,"May 30, 2020",Texas,Houston,"13802 Homestead Rd",0,1,N/A
1696196,"May 30, 2020",Texas,"Port Arthur","914 W 14th St",0,2,N/A
1691449,"May 29, 2020",Pennsylvania,Philadelphia,"24th St and Reed St",0,3,N/A
1692932,"May 29, 2020",Missouri,"Saint Louis","4200 block of Athlone Ave",0,1,N/A
1692286,"May 29, 2020",Maryland,Baltimore,"5400 block of Price Ave",0,1,N/A
1692284,"May 29, 2020",Colorado,"Colorado Springs","4600 block of Stoner Ave",0,1,N/A
1690506,"May 28, 2020","West Virginia",Beckley,"Coal St",0,2,N/A
1691066,"May 28, 2020",Nebraska,Lincoln,"1431 N 46th St",0,1,N/A
1695696,"May 28, 2020",Kansas,Leavenworth,"1300 block of Stonleigh Ct",0,1,N/A
1689861,"May 27, 2020",Iowa,"Iowa City","2200 block of Taylor Dr",0,1,N/A
1690462,"May 27, 2020",Nevada,"Las Vegas","6255 W Tropicana Ave",1,1,N/A
1689887,"May 26, 2020",Arkansas,"West Memphis","501 S Avalon St",0,1,N/A
1692408,"May 26, 2020",Kentucky,Winchester,"250 Oxford Dr",0,1,N/A
1689467,"May 26, 2020",Illinois,Chicago,"200 block of W Pershing Rd",0,3,N/A
1689091,"May 25, 2020",Michigan,"Three Rivers","Broadway St and S US Hwy 131",0,1,N/A
1687965,"May 25, 2020","West Virginia",Bluefield,"300 block of Union St",0,1,N/A
1700164,"May 25, 2020",Pennsylvania,"Carnegie (Heidelberg)","Peters Rd",0,1,N/A
1688522,"May 25, 2020",Nebraska,Nehawka,"3414 54th St",0,1,N/A
1688173,"May 25, 2020","District of Columbia",Washington,"3000 block of 30th St SE",0,1,N/A
1688902,"May 25, 2020",Colorado,Sedalia,"4700 block of Lambert Ranch Trl",0,1,N/A
1687921,"May 24, 2020","North Dakota",Portland,N/A,0,1,N/A
1690289,"May 24, 2020",Illinois,Kankakee,"E Chestnut St and N Evergreen Ave",0,1,N/A
1691918,"May 23, 2020",Montana,Missoula,"305 E Front St",0,1,N/A
1686705,"May 22, 2020",Louisiana,Violet,"2900 block of Daniel Dr",0,1,N/A
1686042,"May 22, 2020",Florida,"Saint Petersburg","4999 49th St North",0,1,N/A
1686519,"May 21, 2020",Minnesota,Emmons,"231 Concord St",0,1,N/A
1685701,"May 21, 2020",Florida,Miami,"NW 42nd St and 21st Ave",0,1,N/A
1685684,"May 21, 2020",Indiana,Indianapolis,"2200 block of Graves Light Dr",0,1,N/A
1684702,"May 21, 2020",Indiana,Woodburn,"Gar Creek Rd",0,1,N/A
1690460,"May 21, 2020",Pennsylvania,"Ford City","Cherry Run Rd",0,1,N/A
1705464,"May 20, 2020",Georgia,Dearing,"4500 block of Hillman Gay Rd",0,1,N/A
1684580,"May 20, 2020",California,Glendale,"4432 San Fernando Rd",1,1,N/A
1685108,"May 20, 2020",Michigan,Detroit,"Nett St and Van Dyke Ave",0,1,N/A
1684131,"May 20, 2020","New Mexico",Roswell,"100 block of W Wells St",0,1,N/A
1684640,"May 20, 2020",Missouri,Joplin,"North St and School Ave",0,1,N/A
1684346,"May 20, 2020",Kentucky,Pineville,"W Tennessee Ave",0,1,N/A
1684434,"May 20, 2020",Missouri,"Kansas City","E 23rd St and Chelsea Ave",0,1,N/A
1685292,"May 19, 2020",Texas,"San Antonio","100 block of Emerald Ash",0,1,N/A
1684086,"May 19, 2020","South Carolina","North Charleston","2625 Ashley Phosphate Rd",0,1,N/A
1684301,"May 18, 2020",Pennsylvania,Philadelphia,"3100 block of Franklin St",0,2,N/A
1682981,"May 18, 2020","South Carolina","Myrtle Beach","100 Cedar St",0,1,N/A
1683016,"May 18, 2020",Georgia,"La Grange","Kelley St",0,1,N/A
1682828,"May 18, 2020",Texas,Houston,N/A,0,1,N/A
1681898,"May 17, 2020",California,"Los Angeles","1410 Miller Dr",0,1,N/A
1681602,"May 17, 2020","South Carolina",Charleston,"23 Cannon St",0,4,N/A
1682253,"May 17, 2020",Georgia,Griffin,"500 block of Hallyburton St",0,1,N/A
1683055,"May 17, 2020",Ohio,Edgerton,"10695 Co Rd A",0,1,N/A
1682189,"May 17, 2020",Florida,Deland,"1200 block of S Delaware Ave",0,1,N/A
1682005,"May 17, 2020",Tennessee,Pioneer,"609 Titus Hollow Rd",0,2,N/A
1681150,"May 16, 2020",Virginia,"Newport News","900 block of Goose Cir",0,1,N/A
1681814,"May 16, 2020",Delaware,Claymont,"4th Ave",0,1,N/A
1681687,"May 16, 2020",Utah,"Salt Lake City","3455 W Ninigret Dr",0,1,N/A
1681200,"May 15, 2020",Michigan,Flint,"1066 E Carpenter Rd",0,1,N/A
1680981,"May 15, 2020",Indiana,Indianapolis,"1300 block of N Warman Ave",0,1,N/A
1679294,"May 14, 2020",Illinois,Chicago,"5331 S Calumet Ave",0,1,N/A
1680895,"May 14, 2020",Missouri,Bismarck,"1000 block of Center St",0,1,N/A
1680784,"May 14, 2020",Pennsylvania,Allentown,"1600 block of Maumee Dr",0,1,N/A
1680776,"May 14, 2020",Ohio,Toledo,"1200 block of Colton St",0,1,N/A
1679909,"May 13, 2020",Illinois,Chicago,"8600 block of S Bennett Ave",0,1,N/A
1679225,"May 13, 2020",Ohio,Bellefontaine,"2056 US-68",0,1,N/A
1679413,"May 13, 2020",Tennessee,Crossville,"Herbert Houston Rd",0,1,N/A
1678437,"May 12, 2020",Oklahoma,Owasso,"16104 E 109th St N",0,1,N/A
1678553,"May 12, 2020","North Carolina",Charlotte,N/A,0,1,N/A
1678497,"May 12, 2020",Texas,Livingston,"FM 943",0,1,N/A
1678335,"May 12, 2020",Pennsylvania,Pottstown,"1100 block of Center Ave",0,1,N/A
1677543,"May 10, 2020",Ohio,Barberton,"200 block of Huron St",0,1,N/A
1677535,"May 10, 2020",Illinois,Rockford,"3800 block of Sage Dr",0,1,N/A
1676515,"May 10, 2020",Louisiana,"Baton Rouge","2944 Plank Rd",0,5,N/A
1676396,"May 10, 2020","North Carolina","Winston Salem (Winston-salem)","North Point Blvd and University Pkwy",0,1,N/A
1677052,"May 10, 2020",Minnesota,Brainerd,"11000 block of Bonnie Rd",0,1,N/A
1675859,"May 9, 2020",Michigan,"Battle Creek","5235 Horizon Dr",0,1,N/A
1677180,"May 9, 2020",Kansas,Topeka,"1000 block of SW Clay St",0,1,N/A
1676349,"May 9, 2020",Louisiana,"New Iberia","400 block of Silver St",1,2,N/A
1676153,"May 9, 2020",Colorado,"Denver (Northglenn)","1000 block of Elmer Dr",0,1,N/A
1675169,"May 8, 2020",Texas,Houston,"15125 North Fwy",1,1,N/A
1675413,"May 8, 2020",Illinois,Chicago,"7400 block of S Vincennes Ave",0,1,N/A
1675057,"May 8, 2020",Florida,"Putnam (county)",N/A,0,1,N/A
1675700,"May 8, 2020",Indiana,Lafayette,"600 block of Romig St",1,1,N/A
1675004,"May 8, 2020","New York",Lockport,"6300 block of Raymond Rd",0,2,N/A
1675646,"May 8, 2020","South Carolina",Anderson,"Clemson Blvd",0,2,N/A
1675616,"May 8, 2020",Florida,Pensacola,"Binnacle Place and Marlin Spike Dr",0,1,N/A
1675152,"May 7, 2020",Georgia,Atlanta,"142 Joseph E Lowery Blvd SW",0,2,N/A
1675665,"May 7, 2020","South Carolina",Bowman,"Center St",0,1,N/A
1675033,"May 7, 2020",Delaware,Wilmington,"600 block of Maryland Ave",0,1,N/A
1675016,"May 7, 2020",Alabama,Auburn,"889 Lunsford Dr",0,1,N/A
1674519,"May 6, 2020",Tennessee,Bristol,"100 Ball Rd",0,1,N/A
1673534,"May 6, 2020",Oklahoma,Norman,"NE 36th St and Alameda St",0,1,N/A
1675018,"May 6, 2020",Florida,Interlachen,"Arrowhead Dr",0,1,N/A
1673504,"May 5, 2020","North Carolina",Lumberton,"4390 Fayetteville Rd",0,1,N/A
1673019,"May 4, 2020",Virginia,Lynchburg,"21556 Timberlake Rd",0,1,N/A
1673529,"May 4, 2020",Oregon,Roseburg,"6000 Lookingglass Rd",0,1,N/A
1672495,"May 4, 2020",Missouri,"Saint Louis","5400 block of Bircher Blvd",0,1,N/A
1671663,"May 3, 2020",Louisiana,"New Orleans","Hammond St and Werner St",0,1,N/A
1671295,"May 3, 2020",Kentucky,Lexington,"1200 block of Old Main St",0,1,N/A
1671256,"May 3, 2020",Pennsylvania,Elizabethtown,"50 block of E High St",0,1,N/A
1672093,"May 3, 2020",Alabama,Gaylesville,N/A,0,1,N/A
1671100,"May 3, 2020",Florida,Jacksonville,"5202 La Ventura Dr E",0,1,N/A
1672693,"May 3, 2020",Connecticut,Mystic,"335 Judson Ave",0,1,N/A
1672691,"May 3, 2020",Wisconsin,Waupaca,"2000 block of Otter Dr",0,1,N/A
1673657,"May 2, 2020",Arizona,"Casa Grande","1800 E Florence Blvd",0,1,N/A
1671057,"May 2, 2020",Illinois,Chicago,"5000 block of S Kostner Ave",0,1,N/A
1671603,"May 2, 2020",Texas,Mission,"FM 676 and Western Rd",0,1,N/A
1674025,"May 2, 2020",Pennsylvania,"Darby (Collingdale)","100 block of Wayne Ave",0,1,N/A
1671282,"May 2, 2020",Alabama,Fairfield,"7201 Aaron Aronov Dr",0,1,N/A
1670512,"May 1, 2020",Mississippi,Meridian,"1900 block of 14th St",0,1,N/A
1670765,"May 1, 2020",Michigan,Jackson,"1st St and Morrell St",0,1,N/A
1670031,"May 1, 2020",Texas,"San Antonio","1700 block of W Thorain Blvd",0,1,N/A
1675680,"May 1, 2020",Georgia,Marietta,"293 Pat Mell Rd W",0,1,N/A
1670603,"May 1, 2020",Michigan,"Port Austin","2941 Port Austin Rd",0,1,N/A
1670035,"May 1, 2020",Alabama,Pinson,"9100 block of Cedar Mountain Rd",1,1,N/A
1669614,"April 30, 2020",Oklahoma,Guthrie,"1608 S Division St",0,2,N/A
1669570,"April 30, 2020",Virginia,Richmond,"10200 block of Ronaldton Rd",0,1,N/A
1668887,"April 29, 2020",Arizona,Phoenix,"4139 E McDowell Rd",0,1,N/A
1680576,"April 29, 2020","New Mexico",Kirtland,"4220 US-64",0,1,N/A
1670041,"April 29, 2020",California,Stockton,"2100 block of Green River Ln",0,1,N/A
1669282,"April 29, 2020",Tennessee,Rockwood,"1064 N Gateway Ave",0,1,N/A
1667910,"April 28, 2020","West Virginia","Camp Creek","Stovall Ridge Rd",0,2,N/A
1667757,"April 28, 2020",Mississippi,Hattiesburg,"6072 US-98",0,1,N/A
1667762,"April 27, 2020",Iowa,Maquoketa,"8864 IA-64",0,1,N/A
1667753,"April 27, 2020",Indiana,"Fort Wayne","4100 block of S Harrison St",0,1,N/A
1666584,"April 26, 2020",Louisiana,Alexandria,"3000 block of Culpepper Rd",0,1,N/A
1667252,"April 26, 2020",Virginia,Woodbridge,"13700 block of Kingsman Rd",0,1,N/A
1666955,"April 26, 2020",Wisconsin,Portage,"500 block of W Wisconsin St",0,1,N/A
1665963,"April 25, 2020",Florida,Ocala,"NW Fourth Ave and Eighth Place",0,2,N/A
1667608,"April 25, 2020",Oregon,"Gold Beach","Thimbleberry Rd",0,1,N/A
1666715,"April 25, 2020",Kansas,Roxbury,N/A,0,1,N/A
1667383,"April 24, 2020",Michigan,Williamston,"Meech Rd and Grand River Ave",0,1,N/A
1665831,"April 24, 2020",California,Reseda,"7800 block of Melvin Ave",0,1,N/A
1664929,"April 24, 2020",Illinois,Chicago,"6243 S Drexel Ave",0,1,N/A
1666930,"April 24, 2020",Texas,Houston,"1500 block of Daisey Bell Ln",0,1,N/A
1665084,"April 24, 2020",Kansas,Topeka,"4300 block of SW Lincolnshire Rd",0,1,N/A
1664628,"April 23, 2020",Florida,Jacksonville,"Confederate Point Rd",0,1,N/A
1664671,"April 23, 2020",Florida,Tampa,"12000 block of Spicer Pl",0,2,N/A
1665550,"April 22, 2020",Missouri,"Salem (county)",N/A,0,1,N/A
1664500,"April 22, 2020",Florida,Lakeland,"New Tampa Hwy",0,1,N/A
1663348,"April 21, 2020",Nebraska,Omaha,"N 39th St and Kansas Ave",0,1,N/A
1664038,"April 21, 2020",Indiana,"East Chicago","3600 block of Michigan Ct",0,1,N/A
1663475,"April 20, 2020","North Carolina","Jones (county)",N/A,0,1,N/A
1662345,"April 20, 2020",Florida,Kissimmee,"246 Strathmore Cir",1,1,N/A
1662863,"April 19, 2020",Illinois,Quincy,"900 block of Washington St",0,1,N/A
1665333,"April 19, 2020",Minnesota,Baxter,"4800 block of Cedar Scenic Rd",0,1,N/A
1662666,"April 19, 2020",Vermont,"Brattleboro (Guilford)","Lee Road",0,1,N/A
1662627,"April 19, 2020",Michigan,Lansing,"1900 block of W Malcolm X St",0,1,N/A
1661777,"April 19, 2020",Illinois,Chicago,"3000 block of W Flournoy St",0,1,N/A
1662366,"April 19, 2020",Illinois,Quincy,"900 block of Washington St",0,1,N/A
1663037,"April 19, 2020",Missouri,Quincy,"900 block of Washington St",0,1,N/A
1752388,"April 18, 2020",Wisconsin,"Sauk (county)",N/A,0,1,N/A
1661391,"April 18, 2020",Massachusetts,Boston,"21 Nazing St",0,1,N/A
1661995,"April 18, 2020",Pennsylvania,Scranton,"Donnelly Ct",0,1,N/A
1661233,"April 17, 2020",Texas,"Lake Jackson","100 block of Lake Rd",0,1,N/A
1661231,"April 17, 2020",California,"Long Beach","3100 block of 64th St",0,1,N/A
1661516,"April 17, 2020",California,Sacramento,"Somerset Dr and Todhunter Ave",1,1,N/A
1661007,"April 17, 2020",Alabama,Fairhope,"Founders Dr",0,1,N/A
1661609,"April 17, 2020",Louisiana,Jeanerette,"600 block of Kern St",0,1,N/A
1660791,"April 16, 2020","North Carolina","Macon (county)",N/A,0,1,N/A
1660668,"April 16, 2020",Arizona,Phoenix,"Roosevelt St and 35th Ave",0,1,N/A
1663202,"April 16, 2020",Wisconsin,Beloit,"1100 block of McKinley Ave",0,1,N/A
1659934,"April 16, 2020",Arizona,Phoenix,"3200 W Pierce St",0,1,N/A
1660426,"April 16, 2020","South Carolina","North Charleston","2600 block of Martha Dr",0,1,N/A
1660118,"April 15, 2020",Georgia,Atlanta,"700 block of Formwalt St SW",0,1,N/A
1659955,"April 15, 2020",Indiana,Edinburgh,"480 Prosser Dr",0,1,N/A
1659571,"April 15, 2020",Hawaii,Hauula,"54-242 Hauula Homestead Rd",0,1,N/A
1659839,"April 15, 2020",Louisiana,Shreveport,"6900 block of Gold Leaf Cir",0,1,N/A
1659810,"April 15, 2020","New Jersey",Hackensack,"Central Ave and 1st St",0,1,N/A
1658988,"April 14, 2020",Mississippi,Starkville,"160 Hollywood Blvd",0,1,N/A
1659370,"April 14, 2020","District of Columbia",Washington,"5200 block of Astor Pl SE",0,2,N/A
1658687,"April 13, 2020",Georgia,Evans,"817 Cummings Rd",0,1,N/A
1658462,"April 13, 2020",Vermont,Burlington,"N Winooski Ave",0,1,N/A
1658034,"April 12, 2020",Michigan,"Lake Orion (Orion Township)","1300 block of Silverbell Rd",0,1,N/A
1658703,"April 12, 2020",Tennessee,Lafayette,"Perrigo Lane",0,1,N/A
1660658,"April 11, 2020","South Carolina","Horry (county)",N/A,0,1,N/A
1670366,"April 11, 2020",Virginia,"Giles (county)",N/A,0,1,N/A
1656735,"April 10, 2020",Florida,"Palm Beach Gardens (Riviera Beach)","1000 Block of W 26th St",1,1,N/A
1655454,"April 9, 2020",Illinois,Chicago,"945 W Belmont Ave",0,2,N/A
1658039,"April 9, 2020",Texas,"New Boston","Co Rd 2002",0,1,N/A
1655998,"April 9, 2020",Mississippi,Jackson,"Del Rosa Dr",0,1,N/A
1655688,"April 8, 2020",Michigan,Detroit,"E McNichols and Pelkey St",0,1,N/A
1654847,"April 8, 2020",Illinois,Chicago,"2153 W 72nd St",0,1,N/A
1655083,"April 8, 2020",Illinois,Alton,"Madison Ave and Hayden St",0,1,N/A
1655496,"April 8, 2020",Ohio,Fremont,OH-412,0,1,N/A
1656139,"April 8, 2020",Florida,"West Palm Beach",N/A,0,1,N/A
1655905,"April 8, 2020",Louisiana,Shreveport,"2900 block of Peach St",0,2,N/A
1654404,"April 7, 2020","North Carolina",Spindale,"191 Guffey Road",0,1,N/A
1654654,"April 7, 2020","North Carolina",Raleigh,"6808 Whispering Falls Run",0,1,N/A
1654605,"April 7, 2020",Maine,Westbrook,"Central St",0,1,N/A
1654546,"April 7, 2020",Florida,Orlando,"4200 block of Lake Richmond Dr",0,1,N/A
1655418,"April 7, 2020",Missouri,"Jefferson City",N/A,0,1,N/A
1653468,"April 6, 2020",Texas,"San Antonio","2500 Jackson Keller Rd",0,1,N/A
1653291,"April 6, 2020",Mississippi,Vicksburg,"200 block of Demby Dr",0,1,N/A
1653415,"April 6, 2020","New York",Brooklyn,"410 Sutter Ave",0,1,N/A
1653912,"April 6, 2020",Michigan,Pontiac,"100 block of Lake St",0,1,N/A
1653780,"April 6, 2020",Delaware,Millsboro,"Rd 413 and Daisey Rd",0,1,N/A
1653623,"April 6, 2020",Texas,"Fort Worth","812 East Felix St",0,2,N/A
1653027,"April 6, 2020",Missouri,"Kansas City","5600 block of Richmond Ave",0,1,N/A
1653524,"April 5, 2020","West Virginia",Martinsburg,"Ridge Rd S",0,1,N/A
1656401,"April 5, 2020",Illinois,"Lake Zurich (Hawthorn Woods)","50 block of Darlington Dr",0,1,N/A
1652839,"April 5, 2020","North Carolina",Durham,"1215 Truman St",0,1,N/A
1652940,"April 5, 2020",Georgia,Atlanta,"1739 MLK Jr Dr SW",0,1,N/A
1652876,"April 5, 2020","South Carolina",Florence,"Willow Trace Dr",0,1,N/A
1653098,"April 4, 2020",Virginia,Craigsville,"200 block of Lehigh Rd",0,1,N/A
1652399,"April 4, 2020",Washington,Tacoma,"4000 block of S Lawerence St",0,1,N/A
1655903,"April 4, 2020",Florida,"Lady Lake","797 Teague Trail",0,1,N/A
1651813,"April 3, 2020",Wisconsin,Milwaukee,"2900 block of N 23rd St",0,1,N/A
1650938,"April 2, 2020",Illinois,Marengo,"20014 E Grant Hwy",0,1,N/A
1651201,"April 2, 2020",Illinois,Chicago,"4400 block of W Carroll Ave",0,1,N/A
1651094,"April 2, 2020",Louisiana,Shreveport,"800 block of West 72nd St",0,1,N/A
1649844,"April 1, 2020","North Carolina",Charlotte,"Nobles Ave and Innovation Dr",0,1,N/A
1650158,"April 1, 2020",Kansas,Topeka,"1200 block of NW Harrison St",0,1,N/A
1650294,"April 1, 2020",Wisconsin,Madison,"N Paterson St and E Washington Ave",0,2,N/A
1650451,"April 1, 2020",Maine,Poland,N/A,0,1,N/A
1649969,"April 1, 2020",Virginia,Richmond,"9100 Three Chopt Rd",0,1,N/A
1670425,"April 1, 2020","North Carolina",Lexington,"Federal St",0,1,N/A
